1.616888576127780297e+01 -0.88612912
1.618664179058168173e+01 -0.90491761
1.620439781988555694e+01 -0.92238192
1.622215384918943570e+01 -0.93855858
1.623990987849331091e+01 -0.95348385
1.625766590779718967e+01 -0.96719374
1.627542193710106844e+01 -0.97972401
1.629317796640494365e+01 -0.99111015
1.631093399570882241e+01 -1.00138743
1.632869002501269762e+01 -1.01059084
1.634644605431657638e+01 -1.01875513
1.636420208362045514e+01 -1.02591477
1.638195811292433035e+01 -1.03210403
1.639971414222820911e+01 -1.03735687
1.641747017153208432e+01 -1.04170704
1.643522620083596308e+01 -1.04518801
1.645298223013984185e+01 -1.04783301
1.647073825944371706e+01 -1.04967502
1.648849428874759582e+01 -1.05074675
1.650625031805147103e+01 -1.05108067
1.652400634735534979e+01 -1.05070900
1.654176237665922855e+01 -1.04966370
1.655951840596310376e+01 -1.04797648
1.657727443526698252e+01 -1.04567879
1.659503046457085773e+01 -1.04280184
1.661278649387473649e+01 -1.03937658
1.663054252317861170e+01 -1.03543370
1.664829855248249046e+01 -1.03100365
1.666605458178636923e+01 -1.02611661
1.668381061109024444e+01 -1.02080254
1.670156664039412320e+01 -1.01509110
1.671932266969799841e+01 -1.00901174
1.673707869900187717e+01 -1.00259364
1.675483472830575593e+01 -0.99586571
1.677259075760963114e+01 -0.98885663
1.679034678691350990e+01 -0.98159482
1.680810281621738511e+01 -0.97410846
1.682585884552126387e+01 -0.96642544
1.684361487482514264e+01 -0.95857344
1.686137090412901784e+01 -0.95057986
1.687912693343289661e+01 -0.94247186
1.689688296273677182e+01 -0.93427633
1.691463899204065058e+01 -0.92601993
1.693239502134452934e+01 -0.91772906
1.695015105064840455e+01 -0.90942985
1.696790707995228331e+01 -0.90114820
1.698566310925615852e+01 -0.89290975
1.700341913856003728e+01 -0.88473987
1.702117516786391604e+01 -0.87666370
1.703893119716779125e+01 -0.86870612
1.705668722647167002e+01 -0.86089175
1.707444325577554523e+01 -0.85324496
1.709219928507942399e+01 -0.84578988
1.710995531438330275e+01 -0.83855036
1.712771134368717796e+01 -0.83155003
1.714546737299105672e+01 -0.82481224
1.716322340229493193e+01 -0.81836010
1.718097943159881069e+01 -0.81221647
1.719873546090268945e+01 -0.80640393
1.721649149020656466e+01 -0.80094486
1.723424751951044342e+01 -0.79586133
1.725200354881431863e+01 -0.79117519
1.726975957811819740e+01 -0.78690803
1.728751560742207261e+01 -0.78308118
1.730527163672595137e+01 -0.77971574
1.732302766602983013e+01 -0.77683252
1.734078369533370534e+01 -0.77445211
1.735853972463758410e+01 -0.77259483
1.737629575394146286e+01 -0.77128075
1.739405178324533807e+01 -0.77052969
1.741180781254921683e+01 -0.77036122
1.742956384185309204e+01 -0.77079464
1.744731987115697081e+01 -0.77184902
1.746507590046084601e+01 -0.77354316
1.748283192976472478e+01 -0.77589562
1.750058795906860354e+01 -0.77892469
1.751834398837247875e+01 -0.78264843
1.753610001767635751e+01 -0.78708462
1.755385604698023272e+01 -0.79225082
1.757161207628411148e+01 -0.79816430
1.758936810558799024e+01 -0.80484210
1.760712413489186545e+01 -0.81230101
1.762488016419574421e+01 -0.82055755
1.764263619349961942e+01 -0.82962800
1.766039222280349819e+01 -0.83952839
1.767814825210737695e+01 -0.85027448
1.769590428141125216e+01 -0.86188179
1.771366031071513092e+01 -0.87436558
1.773141634001900613e+01 -0.88774088
1.774917236932288489e+01 -0.90202242
1.776692839862676365e+01 -0.91722473
1.778468442793063886e+01 -0.93336205
1.780244045723451762e+01 -0.95044839
1.782019648653839283e+01 -0.96849748
1.783795251584227159e+01 -0.98752282
1.785570854514615036e+01 -1.00753766
1.787346457445002557e+01 -1.02855498
1.789122060375390433e+01 -1.05058751
1.790897663305777954e+01 -1.07364773
1.792673266236165830e+01 -1.09774788
